incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC000334,HOMICIDE, Central,Riverside,PA,51 Lincoln St,40.642777,,2023-03-10 09:42:18,OFF0089,Robert,Flores,1949,SUS00079,John,Torres,-22,f,asian,VIC00655,Barbara,Brown,79,female,N/A,Unarmed,MEDIUM,Pendng,Arrest Made,4,,1,
INC000250,KIDNAPPING,Central  ,Fairview,IL,386 Washington Ave,31.146417,,2021-07-19 18:15:54,OFF0005,Joseph,Taylor,5877,,,,,,,VIC00115,Mary,Thompson,60,male,379-186-9765,Hands/Feet,High,,Warning Issued,5,,YES,Incident at 386 Washington Ave. Officer responded at scene.
INC000539,arson,west,Springfield,AZ,7746 Maple Dr,37.064073,-121.762078,2022-04-27 23:12:45,OFF0075,Linda,Garcia,,SUS00790,Karen,Miller,57,f,Unknown,VIC00258,Michelle,Wright,,Unknown,9074459774,Knife,MEDIUM,Open,,2,39985.49,NO,Incident at 7746 Maple Dr. Officer responded at scene.
INC002304,Homocide,NORTHEAST,Centerville,IL,88 Oak Ave,,-119.467136,2023-07-06 08:01:39,OFF0035,Mark,Taylor,,SUS00227,Linda,Anderson,223,f,White,VIC00901,Jennifer,Jackson,36,F,(805) -16-0-4917,Bat,Med,Pendng,Arrest Made,3,23839.21,1,Incident at 88 Oak Ave. Officer responded at scene.
INC001845,Drugs, North,Lakewood,NC,108 Park Rd,27.255124,-115.995729,2021-08-03 05:16:28,OFF0003,Mark,Torres,2014,SUS00595,Richard,Thomas,73,F,BLACK,VIC00350,Chris,Johnson,81,M,,Pistol,MEDIUM,closed,Case Dismissed,4,44446.3,No,Incident at 108 Park Rd. Officer responded at scene.
INC000777,KIDNAPPING,Central    ,Maplewood,OH,2366 Park Rd,43.967328,-121.692938,2020-03-12 01:00:52,OFF0019,  Susan  ,Garcia,,SUS00160,Mark,Hill,62,FEMALE,BLACK,VIC00508,David,Wilson,73,Male,270-614-8699,Unarmed,Crit,N/A,arrest made,0,6246.75,,Incident at 2366 Park Rd. Officer responded at scene.
INC001596,Drugs,EAST,Springfield,NC,7486 Maple Dr,36.890874,-116.381107,2024-10-04 02:29:04,OFF0064,Chris,Scott,4769,SUS00281,William,Hall,215,Unknown,white,VIC00840,Mary,Moore,49,f,265-652-6865,Knife,Low,,NO ARREST,0,9682.39,0,Incident at 7486 Maple Dr. Officer responded at scene.
INC000857,Theft,northeast,Fairview,OH,8319 Washington Ave,27.993879,,03/30/2020 14:25,OFF0142,Emily,Brown,3036,SUS00798,Ashley,Thompson,66,Other,,VIC00668,Thomas,Taylor,17.0,m,339-846-9764,hands,CRITICAL,CLOSED,Arres Made,4,38188.32,NO,Incident at 8319 Washington Ave. Officer responded at scene.
INC001970,ROBBERY,Midtown  ,Fairview,PA,8218 Park Rd,37.495413,-92.125278,2020-12-17 07:00:02,OFF0012,David,Garcia,7528,SUS00774,Jessica,Torres,46,F,white,VIC00420,Richard,Smith,11,Unknown,415-128-5025,,low,Investgation,Arrest Made,5,48301.07,,Incident at 8218 Park Rd. Officer responded at scene.
INC004547,trespassing, West,Fairview,AZ,7308 River Rd,35.953468,-78.225747,2022-03-25 07:19:22,OFF0091,Karen,Wilson,8737,SUS00216,Daniel,Williams,26,male,Hispanic,VIC00584,Mark,White,90,MALE,387-870-3490,Hands/Feet,3,,Arres Made,5,10216.86,,Incident at 7308 River Rd. Officer responded at scene.
INC004027,Roberry,NORTHEAST,Lakewood,NC,8143 Maple Dr,44.783893,-110.497609,2022-02-20 21:23:17,OFF0052,Chris,Miller,9818,,,,,,,VIC00143,Daniel,Lee,18,Unknown,394-909-3796,Hands/Feet,low,Pendng,N/A,2,45640.65,True,Incident at 8143 Maple Dr. Officer responded at scene.
INC004093,Theft,CENTRAL,Centerville,OH,4851 Washington Ave,28.753314,,2019-04-18 21:03:32,OFF0100,Joseph,Johnson,9162,SUS00578,Daniel,Scott,19,Unknown,N/A,VIC00652,Michael,Hall,27,N/A,326-323-2314,hands,high,Closed,N/A,2,36116.78,0,
INC004348,Fraudulent Activity,Southeast  ,Maplewood,PA,1565 Washington Ave,34.356626,-81.786995,2023-01-18 22:43:04,OFF0124,Mark,Anderson,,SUS00647,Robert,Hall,20,Male,,VIC00555,Michelle,Allen,65,Unknown,317-100-7168,,1,CLOSED,,4.0,47777.05,0,
INC001627,Cyber Crime, West,Centerville,GA,1722 Maple Dr,27.634548,-106.905203,2021-12-17 04:52:04,OFF0129,Charles,Nguyen,3630,SUS00436,Mary,Torres,20,f,BLACK,VIC00181,Michelle,Jones,,M,892-475-7034,blunt object,Med,CLOSED,Arrest Made,4,-23912.12,False,
INC000074,dui, North,Oakdale,OH,2293 Main St,40.074213,-70.131607,2020-03-17 00:13:28,OFF0108,Richard,Thomas,1578,SUS00598,Charles,Nguyen,27,M,N/A,VIC00731,Karen,Walker,70,,,firearm,3,N/A,Dismissed,1,14689.2,0,
INC003178,Drug Offence,Central,Oakdale,IL,883 Elm Blvd,47.75859,-111.489661,2020-05-27 09:14:42,OFF0060,Nancy,Taylor,6437,SUS00055,James,Hall,46,Female,white,VIC00493,Michelle,Young,62,MALE,322-249-9491,Blunt Object,high,Closed,Arrest Made,2,20962.39,,Incident at 883 Elm Blvd. Officer responded at scene.
INC003825,domestic violence,Central  ,Riverside,PA,4394 Main St,32.327183,-91.259223,04/02/2024 17:18,OFF0025,Robert,Brown,9482,SUS00014,Karen,Anderson,40,F,White,VIC00294,James,Hall,78,M,(207) -86-6-8361,N/A,3,under investigation,Arrest Made,0,19629.23,NO,Incident at 4394 Main St. Officer responded at scene.
INC003931,Trespass,Southeast,Riverside,AZ,819 Cedar Lane,40.211912,-82.253119,2019-10-27 09:27:59,OFF0090,Anthony,Scott,,SUS00391,Anthony,Torres,19,m,Asian,VIC00270,Michelle,Hall,10,FEMALE,226-734-7724,Hands/Feet,Critical,Pendng,Warning Issued,2,14750.66,No,
INC001921,Narcotics,NORTHWEST,Fairview,GA,6203 Oak Ave,34.892008,,2020-05-17 17:28:55,OFF0129,William,Scott,4593,SUS00798,Thomas,Flores,54,m,Asian,VIC00746,Mary,Walker,42,female,778-861-9945,Blunt Object,3,,Dismissed,5,30622.97,NO,Incident at 6203 Oak Ave. Officer responded at scene.
INC000717,Hacking, Central,Riverside,IL,1805 Cedar Lane,25.157316,-117.627281,2024-12-08 21:06:54,OFF0132,Susan,Allen,7500,SUS00592,Charles,Brown,33,f,Hispanic,VIC00423,James,Flores,25,f,366-940-1500,Hands/Feet,CRITICAL,OPEN,Arrest Made,1,2582.06,True,Incident at 1805 Cedar Lane. Officer responded at scene.
INC000689,robbery,East  ,Hillcrest,NC,7775 Cedar Lane,27.563565,-91.078965,2024-08-28 07:52:19,OFF0014,Daniel,Scott,5647,,,,,,,,,,,,,Unarmed,high,Open,warning,4,5508.75,False,Incident at 7775 Cedar Lane. Officer responded at scene.
INC000662,Murder,west,Maplewood,FL,2449 Washington Ave,46.70456,-85.748094,2019-05-11 01:18:58,OFF0134,Linda,White,3290,SUS00225,Jennifer,Garcia,36,m,,VIC00213,Linda,Torres,39,N/A,6829441871,Firearm,Med,,Arres Made,-2,7128.75,no,Incident at 2449 Washington Ave. Officer responded at scene.
INC000303,Murder,Mid,Lakewood,AZ,5523 Oak Ave,40.902754,-71.288214,2022-07-14 03:54:26,OFF0133,Nancy,Walker,2031,SUS00258,Carol,Wilson,-70,female,,VIC00526,Carol,Flores,51,male,N/A,Gun,Critical,Pendng,arrest made,4,33805.01,YES,Incident at 5523 Oak Ave. Officer responded at scene.
INC002083,THEFT,Wes,Oakdale,NY,7864 Sunset Blvd,28.79843,-110.721419,2024-05-05 14:59:17,OFF0042,Daniel,Nguyen,2067,SUS00687,Michelle,Lee,42,FEMALE,white,VIC00080,Richard,Scott,72,male,802-116-9617,N/A,Crit,Pendng,N/A,2,33311.39,,Incident at 7864 Sunset Blvd. Officer responded at scene.
INC002834,Roberry, Northeast,Centerville,CA,9496 Lincoln St,37.605287,-117.038776,2024-02-20 12:44:12,OFF0034,Nancy,White,2835,SUS00130,Matthew,Walker,15,Unknown,N/A,VIC00288,John,Nguyen,73,Other,453-468-4682,Unarmed,1,Pendng,Arrest Made,4,12577.16,YES,Incident at 9496 Lincoln St. Officer responded at scene.
INC004379,Abduction,Northeast  ,Fairview,TX,7881 Sunset Blvd,36.814214,-89.016618,2024-05-23 17:00:41,OFF0063,Susan,Lee,5331,SUS00050,Matthew,Flores,20,m,hispanic,VIC00862,Jessica,Jones,60,M,643-163-2243,None,High,,warning,0.0,31559.06,True,
INC000565,trespassing,Northeast  ,Fairview,NC,9604 Maple Dr,25.385845,-88.620999,07/30/2018 15:29,OFF0071,Daniel,Garcia,4812,SUS00709,Emily,Garcia,,N/A,Hispanic,VIC00509,Barbara,Hill,12,M,484-958-8883,blunt object,Crit,under investigation,NO ARREST,1,45731.29,No,Incident at 9604 Maple Dr. Officer responded at scene.
INC001490,Drugs,Central  ,Hillcrest,PA,8171 River Rd,46.971177,-116.595468,2023-11-01 09:12:40,OFF0112,Anthony,Smith,,SUS00152,Anthony,Allen,52,female,Other,VIC00477,Jennifer,Torres,73,Other,518-463-6283,Unarmed,high,Resolved,Arres Made,4,26713.01,0,Incident at 8171 River Rd. Officer responded at scene.
INC001317,Cybercrime,Sou,Hillcrest,AZ,6282 River Rd,43.579118,-121.370614,2022-10-08 22:50:15,OFF0016,Richard,Scott,1163,,,,,,,VIC00352,Mary,Allen,,female,(228) -46-3-2564,Blunt Object,Med,Pending,Warning Issued,4,36501.39,Yes,Incident at 6282 River Rd. Officer responded at scene.
INC003339,THEFT,southeast,Fairview,FL,2677 Oak Ave,32.813461,-97.482611,2023-12-04 22:30:42,OFF0147,Richard,Anderson,4703,SUS00296,William,Anderson,49,N/A,Black,VIC00378,Mary,Anderson,78,N/A,227-241-7597,None,4,open,arrest made,4,46205.88,YES,Incident at 2677 Oak Ave. Officer responded at scene.
INC004718,Cybercrime,northwest,Lakewood,TX,6578 Lincoln St,37.61585,,14-06-2018,OFF0039,Linda,Hall,6382,SUS00603,Barbara,Harris,19,F,Black,VIC00363,Thomas,Johnson,21,m,315-268-9832,Blunt Object,Low,Open,No Arrest,3,34399.89,no,
INC003100,Graffiti,West,Maplewood,FL,778 Lincoln St,38.975683,-118.100846,2023-11-30 14:00:40,OFF0082,Robert,Harris,1989,SUS00380,Barbara,White,57,Unknown,Unknown,VIC00311,Daniel,Miller,67,Female,,None,low,OPEN,N/A,-1,36696.57,Yes,Incident at 778 Lincoln St. Officer responded at scene.
INC002347,manslaughter,NORTH,Riverside,CA,9868 Main St,46.276773,-78.627285,12/05/2020 10:57,OFF0077,Richard,Davis,7810,,,,,,,VIC00618,Jessica,Jackson,47,M,N/A,blunt object,high,N/A,warning,0,2482.65,0,Incident at 9868 Main St. Officer responded at scene.
INC002480,Arsen, South,Maplewood,PA,7302 Cedar Lane,32.072906,-78.857193,2024-10-13 04:08:18,OFF0081,Nancy,Thompson,5165,,,,,,,VIC00403,Jessica,Nguyen,15,FEMALE,814-525-9695,Knife,3,open,NO ARREST,5,21869.93,,Incident at 7302 Cedar Lane. Officer responded at scene.
INC000080,Drug Offense,Sou,Springfield,TX,6610 River Rd,25.824134,-93.446863,2018-10-10 09:39:47,OFF0078,Mark,Martin,4389,SUS00671,David,Anderson,,Male,Asian,VIC00865,Karen,Scott,89,Unknown,6848336952,,Medium,Closed,N/A,1,109.85,NO,Incident at 6610 River Rd. Officer responded at scene.
INC002002,DRUG OFFENSE,EAST,Fairview,FL,4006 Cedar Lane,41.722277,-92.536509,,OFF0034,Matthew,Hill,5593,SUS00085,Richard,Martin,-50,Male,Unknown,VIC00737,Karen,Taylor,65,Male,,Pistol,Low,N/A,N/A,0,44282.27,Yes,Incident at 4006 Cedar Lane. Officer responded at scene.
INC002251,Dom. Violence,MIDTOWN,Riverside,AZ,4240 Maple Dr,33.383636,-92.61471,2023-11-12 12:21:03,OFF0065,Susan,Martin,2524,SUS00290,Donna,White,190,Female,white,VIC00658,Thomas,Brown,32,Other,619-369-8551,,low,Pendng,Dismissed,3,18832.88,yes,Incident at 4240 Maple Dr. Officer responded at scene.
INC001613,vandalism,NORTHEAST,Centerville,AZ,9102 Main St,27.7373,-113.05094,2024-12-15 08:09:37,OFF0003,Sarah,Moore,9739,SUS00395,Nancy,Miller,36,FEMALE,asian,VIC00193,Emily,Thompson,44,MALE,813-214-7613,Bat,MEDIUM,Resolved,N/A,0,14166.51,YES,Incident at 9102 Main St. Officer responded at scene.
INC001481,Vandalism,Sou,Hillcrest,NY,6383 Oak Ave,28.680529,-91.38608,2019-09-20 02:25:10,OFF0141,John,Thompson,5209,SUS00352,William,Hall,56,Unknown,hispanic,VIC00360,Daniel,Torres,53,Other,446-891-9683,Pistol,Med,Resolved,warning,,,1,Incident at 6383 Oak Ave. Officer responded at scene.
INC002134,Murder, West,Lakewood,NY,2994 Maple Dr,,-113.290088,2024-08-17 08:48:25,OFF0130,Ashley,Miller,4941,SUS00095,Donna,Allen,33,male,White,VIC00089,Donna,Hill,82,Unknown,N/A,N/A,MEDIUM,Closed,warning,5,41832.03,NO,Incident at 2994 Maple Dr. Officer responded at scene.
INC003946,Sexual Assault,South,Riverside,GA,3031 Park Rd,46.897852,-74.006439,2023-04-09 10:40:05,OFF0099,Robert,Jackson,1949,SUS00331,Jennifer,Taylor,27,MALE,White,VIC00387,David,Nguyen,59,f,265-125-7687,,Medium,Pending,NO ARREST,0,22586.76,no,Incident at 3031 Park Rd. Officer responded at scene.
INC004028,Burglry, Central,Riverside,CA,7899 Elm Blvd,41.617003,-91.099194,2021-01-29 06:49:40,OFF0050,Patricia,Anderson,8122,,,,,,,VIC00620,Sarah,Jackson,81,Male,232-525-2087,Hands/Feet,Critical,Under Investigation,Case Dismissed,3,23314.7,False,Incident at 7899 Elm Blvd. Officer responded at scene.
INC002236,homicide,southwest,Riverside,AZ,2822 Sunset Blvd,46.727863,-121.251781,2021-02-13 05:33:47,OFF0090,Anthony,Brown,5855,SUS00595,Michael,Martin,,male,BLACK,VIC00147,Jennifer,Jackson,22,male,770-987-7529,Unarmed,4,N/A,Warning Issued,2,9062.88,True,Incident at 2822 Sunset Blvd. Officer responded at scene.
INC000614,DV, West,Lakewood,AZ,6358 Washington Ave,35.424406,-117.190584,,OFF0021,Carol,Davis,5480,SUS00591,Patricia,Flores,63,MALE,,VIC00400,Mary,Jackson,10,M,572-672-2659,Unarmed,3,Pending,arrest made,3,30376.25,No,Incident at 6358 Washington Ave. Officer responded at scene.
INC000920,Roberry,NORTHWEST,Springfield,TX,7058 Sunset Blvd,35.670122,-101.103906,2019-03-19 04:10:45,OFF0017,Charles,Hill,3015,,,,,,,VIC00014,Mark,Brown,84,MALE,235-716-6799,Unarmed,low,Investgation,,2,46810.34,YES,
INC002738,assault,Southeast  ,Maplewood,PA,8902 Maple Dr,43.187606,-84.824924,,OFF0030,Daniel,White,8787,SUS00482,Nancy,Green,41,f,White,VIC00840,John,Moore,-21,male,(564) -59-7-3839,KNIFE,1,Resolved,warning,1,16668.14,True,Incident at 8902 Maple Dr. Officer responded at scene.
INC004604,Robbery,Wes,Centerville,AZ,3108 Cedar Lane,47.457857,-92.97654,2021-08-06 06:48:34,OFF0111,Emily,Miller,,SUS00773,Sarah,Miller,53,female,Unknown,VIC00937,Barbara,Lee,77,M,2706188998,Unarmed,Med,CLOSED,NO ARREST,0,,,Incident at 3108 Cedar Lane. Officer responded at scene.
INC001666,Scam,West  ,Hillcrest,FL,5342 Oak Ave,33.149851,-117.260577,2024-01-15 18:24:13,OFF0068,Chris,Davis,1376,,,,,,,VIC00329,Mary,Scott,14,Other,531-724-1740,Gun,CRITICAL,closed,,5,39627.29,1,Incident at 5342 Oak Ave. Officer responded at scene.
INC002838,THEFT,west,Fairview,FL,6989 Main St,27.931922,-82.879567,2020-09-07 02:52:50,OFF0036,Linda,Hill,7900,SUS00175,Mary,Thomas,45,M,Asian,VIC00729,Mark,Wilson,58,Other,212-313-4902,Hands/Feet,,Pendng,Arres Made,0,38659.56,No,Incident at 6989 Main St. Officer responded at scene.
INC002767,Robbery,Central  ,Oakdale,PA,8154 Main St,38.92493,-101.239441,2023-05-27 11:48:58,OFF0150,Sarah,Anderson,9968,SUS00243,Thomas,Jackson,46,MALE,Hispanic,VIC00883,Mark,Davis,10,Unknown,620-396-5553,Hands/Feet,CRITICAL,Pendng,No Arrest,2.0,30776.3,No,Incident at 8154 Main St. Officer responded at scene.
INC004559,ASSAULT,Wes,Lakewood,AZ,4827 Elm Blvd,25.173475,-120.099093,2022-06-16 01:18:06,OFF0068,Richard,Wright,4906,,,,,,,VIC00580,Chris,Nguyen,,f,,,low,Closed,N/A,0,29815.41,No,Incident at 4827 Elm Blvd. Officer responded at scene.
INC003050,B&E,Central,Riverside,NC,4510 Cedar Lane,31.386201,-78.550621,2019-04-10 05:38:44,OFF0034,Mark,Hall,3723,SUS00627,William,Thompson,69,FEMALE,asian,VIC00196,Anthony,Green,-11,Female,8403084191,Pistol,2,N/A,Arrest Made,1,6977.9,0,Incident at 4510 Cedar Lane. Officer responded at scene.
INC002036,VANDALISM,North,Maplewood,CA,1767 Sunset Blvd,35.398147,-86.016259,2021-07-13 20:31:28,OFF0118,Anthony,Anderson,3272,,,,,,,VIC00315,Emily,Wilson,,m,(314) -42-2-3093,firearm,high,OPEN,,0,27843.21,YES,
INC004803,fraud,Northeast,Centerville,AZ,670 Sunset Blvd,32.8831,90.2125,2023-12-16 15:31:50,OFF0076,John,Anderson,2217,SUS00550,Susan,Torres,72,Unknown,Other,VIC00091,Daniel,Torres,73,male,529-257-2187,Firearm,CRITICAL,Pending,N/A,5,27834.85,True,Incident at 670 Sunset Blvd. Officer responded at scene.
INC003454,Vandalism,Nor,Oakdale,IL,8103 Main St,34.50057,-102.088656,2019-12-23 13:26:19,OFF0043,Ashley,Anderson,2813,SUS00403,Mark,Flores,-44,N/A,BLACK,VIC00570,Matthew,Hill,74,,223-249-7642,Rifle,High,Pending,NO ARREST,5,27371.99,NO,Incident at 8103 Main St. Officer responded at scene.
INC001041,Drug Offense,midtown,Riverside,GA,4675 Washington Ave,46.631463,-73.619317,08-03-2020,OFF0092,William,Hall,5554,SUS00753,Robert,Anderson,33,MALE,Hispanic,VIC00675,Mary,Moore,72,female,513-228-2765,,3,closed,NO ARREST,1,28450.37,False,
INC001738,arson, Northeast,Maplewood,IL,7447 Elm Blvd,40.313838,-116.880351,13-02-2019,OFF0031,Michelle,Jones,1332,SUS00564,Chris,Torres,38,N/A,white,VIC00006,James,Harris,14.0,Female,831-409-4464,Firearm,MEDIUM,N/A,Dismissed,2,,1,Incident at 7447 Elm Blvd. Officer responded at scene.
INC003096,Trespassing,Southeast,Centerville,GA,905 River Rd,41.050041,-99.796909,2022-01-28 02:22:47,OFF0015,Anthony,Williams,5761,SUS00468,Linda,Lee,46,Male,N/A,VIC00438,James,Allen,51,m,(311) -75-6-4874,Gun,Critical,Open,warning,,42163.96,0,Incident at 905 River Rd. Officer responded at scene.
INC92501,Trespassing,SOUTH,Hillcrest,TX,1007 Sunset Blvd,32.813224,-77.303592,2022-04-12 13:50:29,OFF0122,John,Wilson,2782,SUS00273,Jennifer,Jackson,61,female,Hispanic,VIC00607,Donna,Thomas,42,N/A,590-214-5608,KNIFE,Med,,Case Dismissed,5,25312.95,No,Incident at 1007 Sunset Blvd. Officer responded at scene.
INC002324,Kidnaping,Eas,Lakewood,NC,3583 Sunset Blvd,31.06072,-101.218393,,OFF0067,Karen,Wright,8275,SUS00324,Matthew,Johnson,27,N/A,Hispanic,VIC00376,Patricia,Nguyen,43,Male,,Rifle,1,Pendng,arrest made,4,19536.87,NO,
INC001458,Graffiti, Northwest,Riverside,NC,2309 Lincoln St,31.705037,-89.269438,2021-10-08 02:14:35,OFF0109,Michael,Miller,8460,SUS00501,Charles,Flores,30,FEMALE,White,VIC00953,Joseph,Torres,15,Female,449-960-1144,KNIFE,CRITICAL,open,Arrest Made,2,,False,Incident at 2309 Lincoln St. Officer responded at scene.
INC001379,Trespass,South,Maplewood,FL,541 Park Rd,25.482187,-111.248772,2023-12-28 13:16:23,OFF0090,Linda,Thompson,7398,,,,,,,VIC00513,Nancy,Nguyen,69,FEMALE,221-109-8650,Bat,4,Closed,NO ARREST,4,33.65,True,Incident at 541 Park Rd. Officer responded at scene.
INC000654,sexual assault,SOU,Springfield,OH,5599 Maple Dr,41.313377,-107.980104,12/25/2020 09:10,OFF0067,Jennifer,Wright,7524,SUS00513,Richard,Martin,63,female,Asian,VIC00512,William,Torres,-13,male,497-998-5467,Pistol,low,closed,Arres Made,-2,33728.36,1,
INC002258,asslt,NORTHEAST,Oakdale,FL,2704 Washington Ave,37.279943,-86.161311,2019-01-12 18:47:43,OFF0079,Mark,Scott,2551,SUS00172,Robert,White,66,M,BLACK,VIC00381,Anthony,Williams,89,f,8219036762,,,Resolved,Arrest Made,0,48839.24,no,Incident at 2704 Washington Ave. Officer responded at scene.
INC000178,Dom. Violence,NORTHWEST,Lakewood,AZ,100 Oak Ave,45.006935,-118.360784,2019-08-21 23:15:50,OFF0014,Chris,Jones,4345,,,,,,,VIC00607,Donna,Green,36,male,,,low,Under Investigation,Case Dismissed,1,21200.84,False,Incident at 100 Oak Ave. Officer responded at scene.
INC003279,Cyber Crime,Sou,Lakewood,TX,4070 Sunset Blvd,34.54947,-75.197397,2024-03-28 11:24:05,OFF0133,Karen,Hill,2534,,,,,,,VIC00127,Thomas,Jones,67,Female,,Hands/Feet,MEDIUM,CLOSED,No Arrest,5,30771.23,False,Incident at 4070 Sunset Blvd. Officer responded at scene.
INC002996,DRUG OFFENSE, Southeast,Centerville,IL,3509 River Rd,27.084664,-101.994696,2018-07-01 22:36:07,OFF0079,Patricia,Davis,3290,SUS00788,David,Johnson,21,N/A,Asian,VIC00817,Karen,Brown,63,female,844-747-3619,Blunt Object,4,Open,Arrest Made,5,2647.99,0,
INC004740,THEFT,CENTRAL,Oakdale,OH,9260 Oak Ave,43.975613,-97.780967,2018-02-03 02:28:47,OFF0120,Charles,Thomas,7295,SUS00191,Michael,Wilson,64,,N/A,VIC00867,Susan,Lee,82,male,,,MEDIUM,CLOSED,Arres Made,4.0,13730.07,No,Incident at 9260 Oak Ave. Officer responded at scene.
INC002750,Sexual Assualt, North,Hillcrest,CA,205 Elm Blvd,29.112247,-85.982959,22-01-2024,OFF0013,EMILY,Walker,8995,SUS00610,Nancy,Johnson,17,Male,hispanic,VIC00284,Emily,Flores,11,Unknown,9403436059,Gun,Critical,Pendng,Case Dismissed,3.0,9701.66.0,no,Incident at 205 Elm Blvd. Officer responded at scene.
INC003487,Stealing,midtown,Oakdale,OH,3400 Oak Ave,37.94769,-103.820201,2018-02-16 17:46:15,OFF0069,Barbara,Torres,3788,SUS00376,James,Harris,,FEMALE,BLACK,VIC00255,John,Garcia,87,M,408-617-8964,Knife,Med,Investgation,NO ARREST,4.0,25464.46,0,
INC000703,Drug Offense,Northwest,Maplewood,NY,3042 Elm Blvd,118.019,-95.963378,2022-01-18 05:43:08,OFF0109,Jessica,Allen,4355,SUS00191,Ashley,Young,59,N/A,White,VIC00799,Michael,Miller,80,Female,201-511-1664,Blunt Object,1,Pendng,warning,0,1908.02,yes,
INC004049,Hacking,Midtown,Oakdale,CA,9792 Oak Ave,41.758601,-118.916358,2023-01-13 19:05:44,OFF0108,Donna,Smith,3830,SUS00011,Charles,Hall,41,N/A,white,VIC00058,David,Taylor,21,m,638-591-9759,Rifle,High,under investigation,Warning Issued,4,21020.67,1,Incident at 9792 Oak Ave. Officer responded at scene.
INC003556,Narcotics,east,Centerville,FL,2268 River Rd,41.569846,-111.806359,2023-05-01 20:39:29,OFF0115,Richard,Garcia,7800,SUS00475,Chris,Johnson,20,m,White,VIC00135,Karen,Wright,21,N/A,250-960-3719,Rifle,2,Pendng,Arrest Made,2,-418.06,yes,Incident at 2268 River Rd. Officer responded at scene.
INC001572,Kidnaping,east,Fairview,GA,1054 Cedar Lane,41.354956,-117.592949,2018-01-29 12:35:04,OFF0028,Ashley,Brown,1407,,,,,,,VIC00310,Emily,Garcia,79,Female,N/A,Knife,,,Dismissed,0,1716.16,1,Incident at 1054 Cedar Lane. Officer responded at scene.
INC004505,Homicide,Central,Fairview,IL,2271 Elm Blvd,,-71.556653,2019-02-15 05:27:10,OFF0028,David,Taylor,6861,,,,,,,VIC00094,Mark,Wright,33,m,,hands,High,N/A,,,20190.46,No,
INC001472,ROBBERY,WEST,Maplewood,AZ,7240 River Rd,42.17657,-109.941862,2024-01-03 20:02:05,OFF0146,Richard,Jackson,5059,SUS00458,Jessica,Brown,26,Male,Other,VIC00982,Nancy,Harris,73.0,m,619-593-5138,Knife,low,Resolved,arrest made,0,19794.4,,Incident at 7240 River Rd. Officer responded at scene.
INC000659,Arsen,Sou,Lakewood,OH,3970 Elm Blvd,104.6643,-117.070047,2018-09-26 21:21:00,OFF0143,Anthony,Smith,3677,SUS00774,Sarah,Young,52.0,Male,,VIC00419,Jessica,Wright,12,Other,7545406907,KNIFE,Med,Pending,Arres Made,5,49872.96,0,
INC001692,Domestc Violence,SOUTH,Centerville,OH,4531 Oak Ave,33.588092,-90.041869,2019-01-09 00:51:08,OFF0067,Matthew,Jones,4007,SUS00237,Daniel,Thompson,25,Male,,VIC00449,Jessica,Jones,29,male,890-433-4769,hands,1,Under Investigation,Warning Issued,0,11139.18,,
INC001480,Domestic Violence,Mid,Fairview,GA,6473 Park Rd,180.5256,-99.299639,2019-07-30 08:46:34,OFF0064,Donna,Jones,7280,SUS00800,Jessica,Jones,,Other,,VIC00745,Michelle,Wright,64,F,(428) -70-5-1281,,low,Under Investigation,N/A,3,21156.55,no,Incident at 6473 Park Rd. Officer responded at scene.
INC000086,Kidnapping,southeast,Hillcrest,FL,6407 Washington Ave,31.784505,-89.029625,2020-07-15 00:42:12,OFF0096,James,Thompson,3316,,,,,,,VIC00587,Karen,Thompson,,female,415-866-6633,KNIFE,high,N/A,Dismissed,1,8047.72,no,Incident at 6407 Washington Ave. Officer responded at scene.
INC003667,DRUG OFFENSE,southeast,Lakewood,NC,6009 River Rd,34.289356,-115.790092,2022-05-03 02:21:12,OFF0058,William,Walker,5608,SUS00263,Jessica,Miller,63,Male,Other,VIC00114,Patricia,Martin,65,MALE,550-704-8603,Knife,low,CLOSED,,3,12398.68,no,Incident at 6009 River Rd. Officer responded at scene.
INC004817,DV, East,Riverside,FL,3324 Elm Blvd,32.641305,-84.628143,2022-05-03 06:44:54,OFF0109,Jessica,Johnson,5547,SUS00783,Ashley,Lee,52,M,N/A,VIC00224,Robert,Taylor,53,Male,761-101-4502,hands,3,,,,15371.06,,Incident at 3324 Elm Blvd. Officer responded at scene.
INC004565,Online Fraud, Central,Lakewood,IL,7573 Park Rd,46.190025,-72.865275,2024-06-06 15:20:59,OFF0128,Jessica,Taylor,2930,SUS00523,Jennifer,Jackson,27,male,,VIC00677,Ashley,Wilson,55,M,384-461-4739,Hands/Feet,Med,Resolved,N/A,4,940.5,yes,Incident at 7573 Park Rd. Officer responded at scene.
INC002676,Trespass,southwest,Hillcrest,NY,7887 Lincoln St,38.182315,-119.349842,,OFF0139,Nancy,Thompson,3158,SUS00230,Richard,Torres,65,FEMALE,White,VIC00258,John,Lee,36,FEMALE,675-740-5842,Bat,high,Under Investigation,Dismissed,5,34586.82,False,Incident at 7887 Lincoln St. Officer responded at scene.
